prix,ville,chambres,salledebain,secteur,salons,etage,surface,prix_m2
480000.0,Had Soualem,3.0,2.0,toute la ville,1.0,1.0,120.0,4000.0
450000.0,Tanger,3.0,1.0,autre secteur,1.0,3.0,83.0,5421.686746987952
620000.0,Temara,2.0,2.0,autre secteur,1.0,1.0,69.0,8985.507246376812
1300000.0,Casablanca,3.0,2.0,belvedere,1.0,3.0,121.0,10743.801652892562
2150000.0,الدار البيضاء,3.0,2.0,triangle d'or,1.0,2.0,115.0,18695.652173913044
1800000.0,Tanger,3.0,2.0,mesnana,2.0,3.0,120.0,15000.0
650000.0,Kénitra,2.0,1.0,autre secteur,1.0,1.0,120.0,5416.666666666667
1100000.0,Kénitra,3.0,2.0,la ville haute,2.0,2.0,110.0,10000.0
690000.0,Bouznika,2.0,1.0,autre secteur,1.0,5.0,65.0,10615.384615384615
790000.0,Bouskoura,2.0,1.0,bouskoura centre,1.0,3.0,83.0,9518.072289156626
15000.0,Rabat,3.0,2.0,medina de rabat,1.0,2.0,130.0,115.38461538461539
1350000.0,Marrakech,1.0,2.0,gueliz,1.0,3.0,66.0,20454.545454545456
330000.0,Salé,2.0,1.0,abouab sala,1.0,2.0,60.0,5500.0
250000.0,Bir Jdid,2.0,1.0,toute la ville,1.0,3.0,70.0,3571.4285714285716
1080000.0,Casablanca,3.0,2.0,oulfa,1.0,4.0,100.0,10800.0
570000.0,Martil,2.0,1.0,toute la ville,1.0,1.0,74.0,7702.7027027027025
560000.0,Salé,2.0,1.0,sala el jadida,1.0,2.0,69.0,8115.942028985507
840000.0,Marrakech,1.0,2.0,gueliz,1.0,2.0,56.0,15000.0
520000.0,Martil,2.0,1.0,toute la ville,1.0,1.0,43.0,12093.023255813954
840000.0,Casablanca,1.0,1.0,hermitage,1.0,2.0,35.0,24000.0
360000.0,Casablanca,3.0,1.0,sidi bernoussi,1.0,1.0,60.0,6000.0
340000.0,Tit Mellil,2.0,2.0,toute la ville,2.0,1.0,87.0,3908.0459770114944
560000.0,Casablanca,2.0,2.0,autre secteur,1.0,3.0,59.0,9491.525423728814
850000.0,Tanger,2.0,1.0,tanja balia,1.0,4.0,76.0,11184.21052631579
460000.0,Tanger,2.0,1.0,malabata,1.0,3.0,54.0,8518.518518518518
650000.0,Casablanca,2.0,1.0,sidi maarouf,1.0,2.0,80.0,8125.0
460000.0,Agadir,2.0,1.0,cite adrar,1.0,1.0,55.0,8363.636363636364
2600000.0,Tanger,3.0,2.0,jbel kbir,1.0,1.0,128.0,20312.5
1350000.0,Marrakech,2.0,2.0,route de casablanca,1.0,3.0,87.0,15517.241379310344
460000.0,Agadir,2.0,1.0,cite adrar,1.0,1.0,55.0,8363.636363636364
390000.0,Salé,2.0,1.0,hay oued dahab,1.0,3.0,88.0,4431.818181818182
595000.0,Casablanca,1.0,1.0,ain borja,1.0,3.0,43.0,13837.209302325582
460000.0,Tanger,2.0,1.0,tanja balia,1.0,3.0,54.0,8518.518518518518
530000.0,Agadir,2.0,1.0,autre secteur,1.0,2.0,64.0,8281.25
690000.0,Casablanca,1.0,1.0,ain borja,1.0,1.0,40.0,17250.0
760000.0,Tétouan,3.0,2.0,wilaya,1.0,5.0,85.0,8941.176470588236
1250000.0,Dar Bouazza,3.0,2.0,toute la ville,2.0,1.0,110.0,11363.636363636364
640000.0,Kénitra,2.0,2.0,bir rami,1.0,1.0,84.0,7619.047619047619
1339000.0,Tanger,2.0,2.0,tanja balia,1.0,2.0,103.0,13000.0
855600.0,Casablanca,2.0,1.0,sidi moumen,1.0,1.0,112.0,7639.285714285715
864900.0,Casablanca,2.0,1.0,sidi moumen,1.0,1.0,111.0,7791.891891891892
850000.0,Casablanca,2.0,2.0,almaz,1.0,1.0,73.0,11643.835616438357
4400000.0,Casablanca,5.0,3.0,racine,2.0,2.0,318.0,13836.477987421384
2900000.0,Bouskoura,3.0,3.0,ville verte,2.0,2.0,124.0,23387.09677419355
1000000.0,Kénitra,3.0,2.0,centre,1.0,2.0,112.0,8928.57142857143
3200000.0,Casablanca,5.0,2.0,racine,1.0,1.0,332.0,9638.55421686747
12000.0,Casablanca,2.0,1.0,ain borja,1.0,4.0,50.0,240.0
4500000.0,Rabat,3.0,2.0,hay riad,3.0,1.0,202.0,22277.227722772277
760000.0,Marrakech,3.0,1.0,autre secteur,1.0,2.0,85.0,8941.176470588236
350000.0,Marrakech,2.0,1.0,es saada,1.0,2.0,55.0,6363.636363636364
540000.0,Khouribga,3.0,1.0,toute la ville,1.0,1.0,100.0,5400.0
1800000.0,Casablanca,2.0,2.0,tantonville,1.0,2.0,125.0,14400.0
2300000.0,Casablanca,3.0,2.0,val fleuri,2.0,5.0,160.0,14375.0
1200000.0,Bouskoura,3.0,2.0,bouskoura centre,1.0,2.0,106.0,11320.754716981131
300000.0,Fès,2.0,2.0,ouled tayeb,2.0,2.0,92.0,3260.8695652173915
4400000.0,Casablanca,4.0,3.0,racine,3.0,2.0,318.0,13836.477987421384
470000.0,El Jadida,2.0,1.0,autre secteur,1.0,2.0,78.0,6025.641025641025
440000.0,Fès,2.0,2.0,oued fes,1.0,2.0,86.0,5116.279069767442
600000.0,Marrakech,3.0,1.0,autre secteur,1.0,2.0,81.0,7407.407407407408
620000.0,Rabat,3.0,2.0,autre secteur,1.0,1.0,127.0,4881.889763779527
690000.0,Fès,3.0,2.0,route de sefrou,2.0,2.0,129.0,5348.837209302325
940000.0,Fès,3.0,3.0,route de sefrou,2.0,2.0,145.0,6482.758620689655
1300.0,Salé,1.0,1.0,sala el jadida,1.0,2.0,51.0,25.49019607843137
800000.0,Fès,3.0,2.0,agdal,1.0,1.0,132.0,6060.606060606061
680000.0,Agadir,2.0,2.0,hay mohammadi,1.0,1.0,62.0,10967.741935483871
580000.0,Oujda,3.0,1.0,autre secteur,1.0,2.0,136.0,4264.705882352941
450000.0,Casablanca,2.0,2.0,oulfa,1.0,2.0,53.0,8490.566037735849
1290000.0,Mdiq,2.0,2.0,toute la ville,1.0,2.0,78.0,16538.46153846154
460000.0,Tétouan,2.0,1.0,el matar,1.0,1.0,67.0,6865.671641791045
450000.0,Salé,2.0,2.0,cherkaoui - marzouka,1.0,2.0,63.0,7142.857142857143
1650000.0,Fès,4.0,3.0,agdal,2.0,5.0,180.0,9166.666666666666
450000.0,Marrakech,3.0,1.0,sofia,1.0,1.0,63.0,7142.857142857143
460000.0,Marrakech,2.0,1.0,m'hamid,1.0,1.0,60.0,7666.666666666667
260000.0,Meknès,2.0,2.0,autre secteur,1.0,2.0,77.0,3376.6233766233768
690000.0,Marrakech,2.0,1.0,hay izdihar,1.0,1.0,70.0,9857.142857142857
2600000.0,Cabo Negro,3.0,2.0,toute la ville,1.0,3.0,173.0,15028.901734104047
3500000.0,Temara,5.0,2.0,harhoura,2.0,1.0,160.0,21875.0
1200000.0,Boufkrane,3.0,2.0,toute la ville,2.0,3.0,385.0,3116.883116883117
1550000.0,Marrakech,2.0,1.0,route de casablanca,1.0,4.0,96.0,16145.833333333334
2300000.0,Tanger,3.0,1.0,moujahidine,2.0,2.0,500.0,4600.0
2400000.0,Marrakech,2.0,1.0,agdal,1.0,2.0,98.0,24489.79591836735
1100000.0,Tétouan,3.0,2.0,safir,2.0,1.0,140.0,7857.142857142857
240000.0,Laâyoune,2.0,1.0,toute la ville,1.0,2.0,109.0,2201.8348623853212
850000.0,Marrakech,2.0,1.0,route de casablanca,1.0,3.0,60.0,14166.666666666666
350000.0,Casablanca,2.0,2.0,autre secteur,2.0,3.0,100.0,3500.0
360000.0,Casablanca,2.0,1.0,sidi moumen,1.0,4.0,54.0,6666.666666666667
550000.0,Tanger,2.0,1.0,bel air - val fleuri,1.0,4.0,55.0,10000.0
700000.0,Casablanca,3.0,2.0,ain sebaa,1.0,1.0,120.0,5833.333333333333
950000.0,Temara,2.0,2.0,wifak,1.0,2.0,85.0,11176.470588235294
430000.0,Berrechid,2.0,2.0,toute la ville,1.0,2.0,80.0,5375.0
420000.0,Taza,2.0,1.0,toute la ville,1.0,1.0,105.0,4000.0
520000.0,Oujda,3.0,1.0,bd derfoufi,1.0,3.0,82.0,6341.463414634146
240000.0,Moulay Bousselham,1.0,1.0,toute la ville,1.0,2.0,50.0,4800.0
1690000.0,Casablanca,3.0,2.0,belvedere,3.0,2.0,134.0,12611.940298507463
700000.0,Kénitra,3.0,1.0,fouarate,1.0,2.0,118.0,5932.203389830508
330000.0,Oujda,2.0,1.0,boustane,1.0,2.0,75.0,4400.0
2225000.0,Casablanca,3.0,2.0,beausejour,1.0,1.0,152.0,14638.157894736842
1782750.0,Casablanca,2.0,2.0,beausejour,1.0,1.0,70.0,25467.85714285714
650000.0,Casablanca,2.0,2.0,errahma,1.0,3.0,76.0,8552.631578947368
1150000.0,Marrakech,2.0,1.0,hay izdihar,1.0,3.0,103.0,11165.04854368932
11000.0,Casablanca,2.0,2.0,ain sebaa,1.0,2.0,85.0,129.41176470588235
685000.0,Dar Bouazza,2.0,1.0,toute la ville,1.0,1.0,60.0,11416.666666666666
900000.0,Essaouira,7.0,2.0,centre ville,2.0,2.0,216.0,4166.666666666667
1850000.0,Casablanca,2.0,2.0,almaz,1.0,2.0,119.0,15546.218487394957
1210000.0,Marrakech,3.0,2.0,route de casablanca,1.0,3.0,139.0,8705.035971223022
1450000.0,Casablanca,2.0,2.0,almaz,1.0,2.0,116.0,12500.0
420000.0,Bouskoura,2.0,1.0,bouskoura centre,1.0,2.0,65.0,6461.538461538462
860000.0,Casablanca,3.0,2.0,hay mohammadi,3.0,2.0,128.0,6718.75
1600000.0,Marrakech,2.0,1.0,gueliz,1.0,3.0,88.0,18181.81818181818
790000.0,Bouskoura,2.0,1.0,bouskoura centre,1.0,3.0,83.0,9518.072289156626
1650000.0,Casablanca,3.0,2.0,californie,1.0,2.0,106.0,15566.037735849057
610000.0,Meknès,3.0,2.0,autre secteur,1.0,2.0,113.0,5398.230088495575
780000.0,Kénitra,2.0,2.0,mimosas,2.0,1.0,79.0,9873.417721518987
500000.0,Kénitra,2.0,1.0,al maghrib al arabi,1.0,1.0,90.0,5555.555555555556
1296000.0,Marrakech,2.0,2.0,semlalia,1.0,1.0,108.0,12000.0
1920000.0,Casablanca,3.0,2.0,bachkou,2.0,3.0,125.0,15360.0
350000.0,Salé,2.0,1.0,abouab sala,1.0,3.0,50.0,7000.0
480000.0,Settat,3.0,1.0,hay mabrouka,1.0,2.0,98.0,4897.959183673469
2670000.0,Casablanca,3.0,2.0,maarif extension,1.0,4.0,141.0,18936.17021276596
700000.0,Casablanca,2.0,2.0,hay mohammadi,1.0,2.0,81.0,8641.975308641975
1200000.0,Casablanca,2.0,1.0,2 mars,2.0,2.0,120.0,10000.0
799000.0,Bouskoura,2.0,2.0,bouskoura centre,1.0,3.0,90.0,8877.777777777777
720000.0,Marrakech,3.0,1.0,m'hamid,2.0,2.0,108.0,6666.666666666667
780000.0,Mohammedia,2.0,2.0,wafa,1.0,3.0,87.0,8965.51724137931
629000.0,Berrechid,3.0,2.0,toute la ville,1.0,3.0,117.0,5376.068376068376
460000.0,Tanger,2.0,1.0,tanja balia,1.0,1.0,55.0,8363.636363636364
1301400.0,Bouskoura,3.0,2.0,nan,1.0,1.0,133.0,9784.962406015038
2300000.0,Casablanca,2.0,2.0,maarif,1.0,4.0,144.0,15972.222222222223
380000.0,Casablanca,2.0,1.0,sidi moumen,1.0,3.0,56.0,6785.714285714285
350000.0,Salé,2.0,1.0,abouab sala,1.0,3.0,50.0,7000.0
2950000.0,Casablanca,3.0,2.0,californie,2.0,5.0,196.0,15051.020408163266
390000.0,Tétouan,2.0,1.0,autre secteur,1.0,3.0,55.0,7090.909090909091
370000.0,Casablanca,2.0,2.0,sidi moumen,1.0,4.0,62.0,5967.741935483871
950000.0,Casablanca,2.0,1.0,belvedere,1.0,5.0,85.0,11176.470588235294
990000.0,Casablanca,2.0,2.0,ain sebaa,1.0,1.0,96.0,10312.5
930000.0,Mohammedia,2.0,2.0,autre secteur,1.0,1.0,89.0,10449.438202247191
520000.0,Agadir,2.0,1.0,hay salam,1.0,3.0,60.0,8666.666666666666
690000.0,Casablanca,2.0,2.0,beausejour,1.0,4.0,70.0,9857.142857142857
3000000.0,Casablanca,3.0,3.0,racine,2.0,1.0,174.0,17241.379310344826
1200000.0,Rabat,1.0,1.0,haut agdal,1.0,1.0,45.0,26666.666666666668
1050000.0,Casablanca,2.0,2.0,maarif,1.0,1.0,85.0,12352.941176470587
360000.0,Tamaris,2.0,1.0,toute la ville,1.0,1.0,51.0,7058.823529411765
640000.0,Casablanca,3.0,1.0,hay mohammadi,1.0,3.0,83.0,7710.843373493976
340000.0,Casablanca,2.0,1.0,oulfa,1.0,1.0,55.0,6181.818181818182
630000.0,Casablanca,1.0,1.0,hay mohammadi,1.0,3.0,67.0,9402.985074626866
980000.0,Casablanca,2.0,2.0,ain chock,2.0,2.0,88.0,11136.363636363636
3200000.0,Casablanca,3.0,2.0,bourgogne,1.0,6.0,132.0,24242.424242424244
520000.0,El Jadida,2.0,2.0,ezzohor,1.0,3.0,93.0,5591.397849462365
740000.0,Casablanca,3.0,2.0,sidi bernoussi,1.0,2.0,85.0,8705.882352941177
297500.0,Dakhla,2.0,1.0,toute la ville,1.0,1.0,35.0,8500.0
690000.0,Oujda,2.0,1.0,hay el qods,1.0,2.0,66.0,10454.545454545454
630000.0,Casablanca,2.0,1.0,hay mohammadi,2.0,1.0,72.0,8750.0
1120000.0,Casablanca,2.0,2.0,belvedere,1.0,6.0,85.0,13176.470588235294
850000.0,Casablanca,2.0,2.0,hay mohammadi,1.0,4.0,89.0,9550.561797752809
720000.0,Casablanca,2.0,1.0,hay mohammadi,1.0,4.0,69.0,10434.782608695652
740000.0,Casablanca,2.0,1.0,hay mohammadi,1.0,2.0,141.0,5248.22695035461
580000.0,Salé,2.0,1.0,said hajji,1.0,1.0,72.0,8055.555555555556
881500.0,Marrakech,2.0,2.0,gueliz,1.0,2.0,83.0,10620.481927710844
1200000.0,Sidi Rahal,2.0,2.0,toute la ville,1.0,2.0,114.0,10526.315789473685
760000.0,Kénitra,2.0,1.0,centre,1.0,2.0,80.0,9500.0
750000.0,Bejaad,3.0,1.0,toute la ville,2.0,2.0,170.0,4411.764705882353
1350000.0,Casablanca,1.0,1.0,sidi maarouf,1.0,2.0,88.0,15340.90909090909
924000.0,Casablanca,2.0,1.0,almaz,1.0,3.0,90.0,10266.666666666666
520000.0,Berrechid,3.0,2.0,toute la ville,1.0,1.0,120.0,4333.333333333333
810000.0,El Mansouria,2.0,1.0,toute la ville,1.0,2.0,79.0,10253.164556962025
3600000.0,Casablanca,4.0,2.0,racine,1.0,2.0,202.0,17821.78217821782
2000000.0,Casablanca,2.0,1.0,maarif,1.0,5.0,130.0,15384.615384615385
870000.0,Kénitra,2.0,2.0,centre,1.0,1.0,89.0,9775.280898876405
360000.0,Casablanca,2.0,1.0,errahma,1.0,2.0,49.0,7346.938775510204
1140000.0,Casablanca,1.0,1.0,palmier,1.0,2.0,47.0,24255.31914893617
770000.0,Mohammedia,2.0,1.0,belle vue,1.0,3.0,68.0,11323.529411764706
920000.0,Meknès,3.0,3.0,el bassatine,2.0,3.0,136.0,6764.705882352941
1350000.0,Marrakech,2.0,1.0,gueliz,1.0,2.0,77.0,17532.467532467534
1240000.0,Temara,3.0,2.0,hoda,1.0,2.0,134.0,9253.731343283582
1240000.0,Casablanca,1.0,1.0,palmier,1.0,2.0,59.0,21016.949152542373
1340000.0,Temara,3.0,2.0,autre secteur,2.0,2.0,121.0,11074.380165289256
700000.0,Fès,3.0,2.0,route ain chkaf,1.0,1.0,100.0,7000.0
525000.0,Casablanca,2.0,2.0,errahma,1.0,2.0,66.0,7954.545454545455
160000.0,Fès,1.0,1.0,zouagha,1.0,4.0,60.0,2666.6666666666665
400000.0,Fès,4.0,2.0,oued fes,3.0,2.0,120.0,3333.3333333333335
920000.0,Temara,3.0,2.0,skikina,1.0,4.0,97.0,9484.536082474227
650000.0,Tanger,2.0,1.0,mesnana,1.0,4.0,74.0,8783.783783783783
300001.0,Deroua,2.0,1.0,toute la ville,1.0,2.0,60.0,5000.016666666666
275000.0,Marrakech,2.0,1.0,m'hamid,1.0,3.0,54.0,5092.592592592592
470000.0,Deroua,2.0,1.0,toute la ville,1.0,2.0,82.0,5731.707317073171
3500000.0,Casablanca,1.0,1.0,gauthier,1.0,2.0,164.0,21341.463414634145
2400000.0,Casablanca,3.0,3.0,californie,2.0,2.0,169.0,14201.183431952662
900000.0,Casablanca,2.0,2.0,autre secteur,1.0,3.0,97.0,9278.350515463917
1500000.0,Casablanca,3.0,2.0,oasis,1.0,1.0,120.0,12500.0
1567000.0,Marrakech,2.0,2.0,targa,1.0,1.0,95.0,16494.736842105263
680000.0,Agadir,2.0,1.0,hay mohammadi,1.0,1.0,63.0,10793.650793650793
340000.0,Casablanca,2.0,1.0,oulfa,1.0,1.0,55.0,6181.818181818182
380000.0,Marrakech,2.0,1.0,m'hamid,1.0,3.0,60.0,6333.333333333333
800000.0,Casablanca,2.0,1.0,casablanca finance city,2.0,1.0,70.0,11428.57142857143
990000.0,Kénitra,3.0,2.0,maamora,1.0,4.0,118.0,8389.830508474577
2200000.0,Rabat,3.0,2.0,agdal,2.0,3.0,118.0,18644.06779661017
820000.0,Casablanca,2.0,2.0,ain borja,1.0,5.0,93.0,8817.20430107527
500000.0,El Jadida,3.0,2.0,saada,1.0,2.0,86.0,5813.953488372093
950000.0,Marrakech,3.0,2.0,route de casablanca,1.0,1.0,116.0,8189.6551724137935
670000.0,Saidia,2.0,1.0,toute la ville,1.0,2.0,100.0,6700.0
4500000.0,Béni Mellal,3.0,2.0,toute la ville,1.0,2.0,70.0,64285.71428571428
108000.0,Tanger,2.0,1.0,ahlane,1.0,1.0,79.0,1367.0886075949368
860000.0,Marrakech,2.0,1.0,hay charaf,1.0,2.0,115.0,7478.260869565217
850000.0,Marrakech,2.0,1.0,av abdelkrim el khattabi,2.0,3.0,76.0,11184.21052631579
560000.0,Marrakech,2.0,2.0,hay izdihar,1.0,3.0,64.0,8750.0
720000.0,Tanger,1.0,1.0,drissia,1.0,2.0,79.0,9113.924050632912
1990000.0,Casablanca,3.0,2.0,maarif extension,3.0,3.0,167.0,11916.167664670658
750000.0,Tanger,1.0,1.0,drissia,1.0,1.0,87.0,8620.689655172413
900000.0,Marrakech,3.0,2.0,mabrouka,2.0,2.0,111.0,8108.108108108108
760000.0,Tanger,2.0,1.0,val fleuri,1.0,3.0,86.0,8837.209302325582
640000.0,Mehdia,1.0,1.0,toute la ville,1.0,2.0,48.0,13333.333333333334
1600000.0,Casablanca,2.0,2.0,bourgogne,1.0,3.0,106.0,15094.33962264151
480000.0,Had Soualem,3.0,2.0,toute la ville,1.0,3.0,90.0,5333.333333333333
460000.0,Tanger,2.0,1.0,tanja balia,1.0,3.0,54.0,8518.518518518518
1650000.0,Rabat,2.0,1.0,agdal,1.0,3.0,90.0,18333.333333333332
850000.0,Tanger,2.0,1.0,malabata,1.0,4.0,76.0,11184.21052631579
290000.0,Tamesna,2.0,1.0,toute la ville,0.0,4.0,50.0,5800.0
600000.0,Agadir,2.0,1.0,al wifaq,1.0,1.0,62.0,9677.41935483871
1390000.0,Salé,3.0,2.0,tabriquet,2.0,2.0,113.0,12300.884955752212
660000.0,Tanger,2.0,1.0,tanja balia,1.0,2.0,66.0,10000.0
1500000.0,Marrakech,2.0,2.0,ain mezouar,2.0,1.0,215.0,6976.7441860465115
280000.0,Oujda,2.0,1.0,agdal,1.0,3.0,75.0,3733.3333333333335
1020000.0,Fès,3.0,2.0,hay atlas,2.0,2.0,130.0,7846.153846153846
850000.0,Tanger,2.0,1.0,tanja balia,1.0,4.0,76.0,11184.21052631579
1100000.0,Marrakech,4.0,2.0,route de casablanca,2.0,2.0,145.0,7586.206896551724
670000.0,Tanger,2.0,1.0,val fleuri,1.0,5.0,85.0,7882.35294117647
380000.0,Casablanca,2.0,1.0,oulfa,1.0,4.0,50.0,7600.0
950000.0,Kénitra,2.0,2.0,maamora,1.0,3.0,82.0,11585.365853658537
1900000.0,Rabat,2.0,1.0,agdal,1.0,4.0,106.0,17924.528301886792
990000.0,Fès,3.0,2.0,autre secteur,1.0,2.0,232.0,4267.241379310345
460000.0,Tanger,2.0,1.0,tanja balia,1.0,3.0,54.0,8518.518518518518
900000.0,Marrakech,2.0,1.0,gueliz,1.0,3.0,64.0,14062.5
235000.0,Ain Aouda,2.0,1.0,toute la ville,1.0,1.0,56.0,4196.428571428572
1250000.0,Kénitra,3.0,3.0,autre secteur,2.0,1.0,150.0,8333.333333333334
650000.0,Kénitra,3.0,2.0,centre,1.0,1.0,110.0,5909.090909090909
530000.0,Kénitra,2.0,2.0,autre secteur,2.0,1.0,84.0,6309.523809523809
860000.0,Casablanca,1.0,2.0,maarif,1.0,3.0,55.0,15636.363636363636
1200000.0,Marrakech,3.0,2.0,semlalia,2.0,2.0,106.0,11320.754716981131
880000.0,Bouskoura,2.0,2.0,victoria,1.0,4.0,96.0,9166.666666666666
400000.0,Oued Laou,2.0,1.0,toute la ville,1.0,3.0,75.0,5333.333333333333
2300000.0,Meknès,4.0,2.0,autre secteur,1.0,2.0,300.0,7666.666666666667
340000.0,Casablanca,2.0,1.0,oulfa,1.0,1.0,55.0,6181.818181818182
520000.0,Casablanca,2.0,1.0,ain chock,1.0,1.0,60.0,8666.666666666666
340000.0,Ain Attig,2.0,2.0,toute la ville,1.0,1.0,60.0,5666.666666666667
300000.0,Temara,2.0,1.0,autre secteur,1.0,1.0,100.0,3000.0
700000.0,Skhirat,3.0,2.0,autre secteur,1.0,2.0,90.0,7777.777777777777
1240000.0,Casablanca,3.0,2.0,belvedere,1.0,4.0,120.0,10333.333333333334
600000.0,Casablanca,2.0,1.0,hay hassani,1.0,2.0,67.0,8955.223880597016
1060000.0,Casablanca,2.0,1.0,la gironde,1.0,2.0,84.0,12619.047619047618
1000000.0,Tanger,2.0,1.0,castilla,2.0,4.0,106.0,9433.962264150943
850000.0,Casablanca,2.0,1.0,maarif,1.0,4.0,72.0,11805.555555555555
1070000.0,Temara,2.0,2.0,wifak,1.0,4.0,84.0,12738.095238095239
370000.0,Marrakech,3.0,2.0,azzouzia,1.0,2.0,72.0,5138.888888888889
430000.0,Temara,1.0,1.0,skikina,1.0,2.0,51.0,8431.372549019608
250000.0,Ben Guerir,2.0,1.0,toute la ville,1.0,3.0,60.0,4166.666666666667
380000.0,Tétouan,1.0,1.0,sidi talha,1.0,1.0,74.0,5135.135135135135
890000.0,Errahma,3.0,2.0,toute la ville,1.0,2.0,107.0,8317.757009345794
580000.0,Casablanca,2.0,1.0,oulfa,1.0,2.0,63.0,9206.349206349207
620000.0,Khemisset,3.0,2.0,toute la ville,2.0,2.0,143.0,4335.664335664335
340000.0,Casablanca,2.0,1.0,oulfa,1.0,1.0,55.0,6181.818181818182
340000.0,El Jadida,1.0,1.0,mouilha,1.0,2.0,50.0,6800.0
400000.0,Marrakech,2.0,2.0,m'hamid,1.0,2.0,64.0,6250.0
550000.0,Tétouan,2.0,2.0,centre ville,1.0,6.0,73.0,7534.246575342466
2937000.0,Casablanca,3.0,2.0,gauthier,1.0,1.0,162.0,18129.62962962963
480000.0,Tamesna,2.0,2.0,toute la ville,2.0,2.0,71.0,6760.56338028169
500000.0,Kénitra,2.0,1.0,centre,1.0,2.0,75.0,6666.666666666667
680000.0,Tétouan,3.0,2.0,kouilma,1.0,1.0,89.0,7640.449438202248
600000.0,Marrakech,3.0,1.0,rouidat,1.0,1.0,83.0,7228.915662650603
1800000.0,Temara,3.0,3.0,autre secteur,2.0,1.0,120.0,15000.0
470000.0,Temara,1.0,2.0,massira,1.0,1.0,55.0,8545.454545454546
570000.0,Kénitra,2.0,2.0,autre secteur,2.0,3.0,72.0,7916.666666666667
230000.0,Casablanca,2.0,1.0,sidi bernoussi,1.0,3.0,46.0,5000.0
400000.0,Casablanca,2.0,1.0,sidi bernoussi,1.0,2.0,70.0,5714.285714285715
350000.0,Safi,2.0,1.0,lamiaa,1.0,3.0,56.0,6250.0
577000.0,Casablanca,2.0,1.0,sidi maarouf,1.0,4.0,54.0,10685.185185185184
750000.0,Casablanca,2.0,1.0,oulfa,2.0,1.0,79.0,9493.67088607595
800000.0,Tanger,2.0,1.0,centre ville,1.0,8.0,76.0,10526.315789473685
1250000.0,Bouskoura,4.0,2.0,bouskoura centre,1.0,1.0,128.0,9765.625
490000.0,Casablanca,2.0,1.0,sidi maarouf,1.0,4.0,65.0,7538.461538461538
350000.0,Tanger,3.0,1.0,autre secteur,1.0,2.0,65.0,5384.615384615385
860000.0,Mohammedia,2.0,2.0,autre secteur,1.0,2.0,87.0,9885.057471264368
550000.0,Ain Attig,1.0,1.0,toute la ville,1.0,2.0,92.0,5978.260869565217
350000.0,Bouskoura,2.0,1.0,bouskoura centre,1.0,4.0,63.0,5555.555555555556
1422900.0,Bouskoura,3.0,2.0,nan,1.0,2.0,160.0,8893.125
1100000.0,Casablanca,1.0,1.0,californie,2.0,1.0,80.0,13750.0
520000.0,Marrakech,2.0,1.0,hay izdihar,1.0,1.0,68.0,7647.058823529412
5500.0,Tanger,2.0,1.0,ahammar,2.0,2.0,80.0,68.75
580000.0,Casablanca,2.0,1.0,sidi maarouf,1.0,4.0,54.0,10740.74074074074
1200000.0,Marrakech,2.0,1.0,gueliz,1.0,4.0,84.0,14285.714285714286
520000.0,Saidia,2.0,1.0,toute la ville,1.0,2.0,70.0,7428.571428571428
400000.0,Marrakech,2.0,1.0,targa,1.0,2.0,50.0,8000.0
1831500.0,Marrakech,1.0,1.0,hivernage,1.0,3.0,49.0,37377.551020408166
2571000.0,Marrakech,2.0,1.0,hivernage,1.0,2.0,69.0,37260.86956521739
690000.0,Sidi Bouzid,4.0,2.0,toute la ville,1.0,1.0,94.0,7340.425531914893
1220000.0,Casablanca,2.0,1.0,2 mars,1.0,4.0,93.0,13118.279569892473
250000.0,Marrakech,1.0,1.0,m'hamid,1.0,2.0,45.0,5555.555555555556
630000.0,Had Soualem,3.0,1.0,toute la ville,1.0,1.0,107.0,5887.85046728972
340000.0,Casablanca,2.0,1.0,oulfa,1.0,1.0,55.0,6181.818181818182
890000.0,Temara,2.0,1.0,ittihad arabi,2.0,3.0,132.0,6742.424242424242
420000.0,Salé,1.0,1.0,ouled moussa,1.0,1.0,60.0,7000.0
310000.0,Tanger,2.0,1.0,el mers 1,1.0,3.0,55.0,5636.363636363636
350000.0,Oujda,1.0,1.0,centre ville,1.0,2.0,40.0,8750.0
1100000.0,Temara,3.0,2.0,riad oulad mtaa,1.0,2.0,120.0,9166.666666666666
3500000.0,Casablanca,4.0,2.0,racine,1.0,4.0,180.0,19444.444444444445
1500000.0,Casablanca,3.0,2.0,val fleuri,1.0,1.0,131.0,11450.381679389313
1250000.0,Casablanca,2.0,2.0,derb ghallef,1.0,5.0,92.0,13586.95652173913
340000.0,Casablanca,3.0,1.0,autre secteur,1.0,1.0,80.0,4250.0
275000.0,Tanger,2.0,1.0,ziatene,1.0,4.0,50.0,5500.0
1100000.0,Casablanca,2.0,1.0,les princesses,1.0,3.0,65.0,16923.076923076922
360000.0,Casablanca,2.0,1.0,oulfa,1.0,2.0,50.0,7200.0
620000.0,Kénitra,2.0,2.0,seyad,1.0,1.0,90.0,6888.888888888889
850000.0,Casablanca,2.0,1.0,roches noires,2.0,1.0,92.0,9239.130434782608
1150000.0,Marrakech,1.0,1.0,gueliz,1.0,5.0,51.0,22549.019607843136
2025000.0,Temara,3.0,2.0,harhoura,1.0,2.0,135.0,15000.0
560000.0,Casablanca,2.0,2.0,ain sebaa,1.0,1.0,60.0,9333.333333333334
720000.0,El Jadida,3.0,2.0,centre,2.0,3.0,90.0,8000.0
