prix,ville,chambres,salledebain,secteur,salons,etage,surface,prix_m2
12500.0,Rabat,2.0,2.0,agdal,1.0,1.0,71.0,176.05633802816902
4250.0,El Mansouria,2.0,1.0,toute la ville,1.0,2.0,60.0,70.83333333333333
3500.0,Marrakech,2.0,1.0,es saada,1.0,2.0,65.0,53.84615384615385
8000.0,Marrakech,3.0,1.0,gueliz,1.0,2.0,145.0,55.172413793103445
2800.0,Berrechid,2.0,1.0,toute la ville,1.0,2.0,80.0,35.0
2000.0,Berrechid,2.0,1.0,toute la ville,1.0,3.0,69.0,28.985507246376812
3100.0,Berrechid,3.0,2.0,toute la ville,1.0,1.0,91.0,34.065934065934066
2200.0,Agadir,2.0,1.0,tassila,2.0,1.0,78.0,28.205128205128204
3800.0,Tanger,3.0,2.0,val fleuri,2.0,3.0,110.0,34.54545454545455
7500.0,Casablanca,2.0,2.0,roches noires,1.0,2.0,100.0,75.0
8500.0,Casablanca,2.0,2.0,maarif,1.0,4.0,94.0,90.42553191489361
4500.0,Casablanca,2.0,1.0,sour jdid,1.0,3.0,60.0,75.0
14000.0,Rabat,3.0,2.0,haut agdal,1.0,4.0,110.0,127.27272727272727
7000.0,El Menzeh,2.0,2.0,toute la ville,1.0,1.0,110.0,63.63636363636363
26000.0,Marrakech,2.0,1.0,gueliz,1.0,3.0,100.0,260.0
1600.0,Safi,2.0,1.0,sidi abdelkrim,1.0,1.0,89.0,17.97752808988764
1200.0,Laâyoune,2.0,1.0,toute la ville,1.0,3.0,60.0,20.0
6000.0,Casablanca,2.0,2.0,californie,2.0,4.0,97.0,61.855670103092784
3200.0,Tanger,1.0,1.0,tanja balia,1.0,2.0,50.0,64.0
5000.0,Marrakech,2.0,1.0,mabrouka,1.0,2.0,60.0,83.33333333333333
4700.0,Tanger,2.0,1.0,autre secteur,1.0,1.0,60.0,78.33333333333333
2600.0,Ifrane,1.0,1.0,autre secteur,1.0,1.0,46.0,56.52173913043478
16000.0,Marrakech,2.0,1.0,hivernage,1.0,3.0,90.0,177.77777777777777
2700.0,Casablanca,2.0,1.0,oulfa,1.0,2.0,56.0,48.214285714285715
4000.0,Rabat,1.0,1.0,massira,1.0,1.0,50.0,80.0
15000.0,Marrakech,3.0,1.0,agdal,1.0,2.0,100.0,150.0
7000.0,Marrakech,1.0,1.0,gueliz,1.0,2.0,60.0,116.66666666666667
9000.0,Marrakech,2.0,0.0,gueliz,0.0,3.0,90.0,100.0
6000.0,Temara,1.0,1.0,harhoura,1.0,2.0,70.0,85.71428571428571
1500.0,Temara,2.0,1.0,autre secteur,0.0,2.0,50.0,30.0
13000.0,Temara,3.0,2.0,harhoura,2.0,1.0,170.0,76.47058823529412
3200.0,Temara,2.0,2.0,massira 3,1.0,3.0,80.0,40.0
7500.0,Mohammedia,2.0,2.0,autre secteur,1.0,2.0,100.0,75.0
4000.0,Agadir,2.0,1.0,hay mohammadi,1.0,4.0,75.0,53.333333333333336
10000.0,Mohammedia,2.0,2.0,autre secteur,1.0,1.0,124.0,80.64516129032258
2500.0,Bouznika,2.0,1.0,autre secteur,1.0,1.0,60.0,41.666666666666664
3000.0,Berrechid,1.0,2.0,toute la ville,1.0,2.0,80.0,37.5
8500.0,Agadir,2.0,2.0,hay massira,1.0,3.0,105.0,80.95238095238095
6000.0,Tanger,3.0,2.0,centre ville,1.0,2.0,110.0,54.54545454545455
7000.0,Kénitra,3.0,2.0,mimosas,1.0,2.0,120.0,58.333333333333336
5300.0,Casablanca,2.0,2.0,2 mars,1.0,1.0,110.0,48.18181818181818
8000.0,Casablanca,3.0,2.0,californie,1.0,3.0,108.0,74.07407407407408
4000.0,Temara,2.0,2.0,riad oulad mtaa,1.0,1.0,90.0,44.44444444444444
3500.0,Casablanca,2.0,2.0,ain sebaa,1.0,4.0,80.0,43.75
6300.0,Casablanca,2.0,2.0,2 mars,1.0,3.0,80.0,78.75
8000.0,Mohammedia,3.0,2.0,quartier du parc,2.0,4.0,135.0,59.25925925925926
3500.0,Salé,2.0,1.0,bettana,0.0,3.0,90.0,38.888888888888886
7000.0,Casablanca,1.0,1.0,centre ville,1.0,4.0,60.0,116.66666666666667
3000.0,Agadir,1.0,1.0,centre ville,1.0,1.0,70.0,42.857142857142854
21000.0,Rabat,3.0,2.0,agdal,1.0,2.0,138.0,152.17391304347825
9500.0,Casablanca,3.0,2.0,bourgogne,1.0,2.0,130.0,73.07692307692308
6000.0,Casablanca,1.0,1.0,belvedere,1.0,3.0,60.0,100.0
4800.0,Casablanca,1.0,1.0,maarif,1.0,2.0,50.0,96.0
4500.0,Casablanca,1.0,1.0,maarif,1.0,4.0,70.0,64.28571428571429
1700.0,Oujda,2.0,1.0,autre secteur,1.0,2.0,88.0,19.318181818181817
6000.0,Temara,2.0,2.0,harhoura,1.0,2.0,100.0,60.0
6000.0,Temara,1.0,0.0,harhoura,0.0,2.0,70.0,85.71428571428571
6500.0,Marrakech,2.0,1.0,hay izdihar,1.0,3.0,85.0,76.47058823529412
5500.0,Marrakech,1.0,1.0,victor hugo,1.0,3.0,67.0,82.08955223880596
8000.0,Temara,2.0,2.0,harhoura,1.0,1.0,90.0,88.88888888888889
35000.0,Marrakech,3.0,0.0,hivernage,0.0,3.0,260.0,134.6153846153846
8000.0,Marrakech,3.0,1.0,gueliz,1.0,2.0,145.0,55.172413793103445
9000.0,Marrakech,1.0,1.0,gueliz,1.0,1.0,55.0,163.63636363636363
6200.0,Casablanca,2.0,1.0,quartier des hopitaux,1.0,2.0,70.0,88.57142857142857
5000.0,Agadir,1.0,1.0,hay mohammadi,1.0,8.0,65.0,76.92307692307692
7000.0,Casablanca,1.0,1.0,maarif,1.0,1.0,48.0,145.83333333333334
12700.0,Casablanca,3.0,3.0,les princesses,1.0,3.0,180.0,70.55555555555556
7000.0,Casablanca,1.0,1.0,palmier,1.0,3.0,48.0,145.83333333333334
5500.0,Casablanca,1.0,1.0,palmier,1.0,3.0,35.0,157.14285714285714
3500.0,Marrakech,3.0,2.0,m'hamid,1.0,3.0,72.0,48.611111111111114
1700.0,Martil,2.0,2.0,toute la ville,1.0,2.0,60.0,28.333333333333332
3700.0,Kénitra,3.0,2.0,la ville haute,1.0,1.0,130.0,28.46153846153846
8500.0,Rabat,1.0,1.0,hassan,2.0,1.0,70.0,121.42857142857143
2800.0,Berrechid,3.0,2.0,toute la ville,1.0,2.0,75.0,37.333333333333336
3800.0,Salé,1.0,2.0,sala el jadida,1.0,2.0,84.0,45.23809523809524
3000.0,Berrechid,3.0,2.0,toute la ville,1.0,3.0,81.0,37.03703703703704
7000.0,Casablanca,1.0,1.0,maarif extension,1.0,4.0,49.0,142.85714285714286
3300.0,Berrechid,3.0,2.0,toute la ville,1.0,1.0,110.0,30.0
5000.0,Rabat,1.0,1.0,hassan,0.0,1.0,30.0,166.66666666666666
11500.0,Casablanca,3.0,2.0,les princesses,1.0,2.0,138.0,83.33333333333333
5800.0,Tanger,2.0,2.0,centre ville,1.0,6.0,130.0,44.61538461538461
7600.0,Casablanca,1.0,1.0,palmier,1.0,2.0,51.0,149.01960784313727
8900.0,Casablanca,2.0,2.0,2 mars,2.0,5.0,145.0,61.37931034482759
2300.0,Meknès,2.0,1.0,autre secteur,1.0,2.0,80.0,28.75
4000.0,Casablanca,1.0,1.0,belvedere,1.0,2.0,55.0,72.72727272727273
18000.0,Casablanca,4.0,3.0,gauthier,1.0,8.0,180.0,100.0
4000.0,Casablanca,1.0,1.0,maarif,1.0,3.0,65.0,61.53846153846154
9000.0,Mohammedia,2.0,2.0,quartier du parc,2.0,5.0,140.0,64.28571428571429
4500.0,Agadir,1.0,1.0,hay mohammadi,1.0,2.0,44.0,102.27272727272727
2500.0,Rabat,1.0,1.0,kebibat,0.0,2.0,30.0,83.33333333333333
7500.0,Temara,3.0,2.0,harhoura,2.0,2.0,130.0,57.69230769230769
5000.0,Kénitra,3.0,2.0,maamora,1.0,6.0,135.0,37.03703703703704
7000.0,Casablanca,2.0,1.0,palmier,1.0,4.0,100.0,70.0
5000.0,Rabat,2.0,1.0,quartier de l'ocean,1.0,4.0,90.0,55.55555555555556
5000.0,Marrakech,2.0,1.0,es saada,1.0,2.0,70.0,71.42857142857143
4300.0,Bouznika,2.0,1.0,autre secteur,1.0,1.0,65.0,66.15384615384616
7000.0,Temara,2.0,2.0,harhoura,2.0,1.0,95.0,73.6842105263158
15000.0,Casablanca,3.0,2.0,val fleuri,1.0,2.0,122.0,122.95081967213115
3800.0,Casablanca,2.0,1.0,beausejour,1.0,4.0,80.0,47.5
12000.0,Rabat,3.0,3.0,hay riad,2.0,1.0,160.0,75.0
6000.0,Casablanca,2.0,2.0,quartier des hopitaux,1.0,2.0,80.0,75.0
3500.0,Kénitra,2.0,2.0,mimosas,1.0,2.0,90.0,38.888888888888886
15000.0,Rabat,3.0,2.0,souissi,2.0,3.0,160.0,93.75
5500.0,Casablanca,1.0,1.0,belvedere,1.0,5.0,65.0,84.61538461538461
5500.0,Casablanca,1.0,1.0,centre ville,1.0,2.0,60.0,91.66666666666667
19000.0,Casablanca,2.0,2.0,palmier,2.0,2.0,149.0,127.51677852348993
4000.0,Casablanca,2.0,1.0,oulfa,1.0,2.0,50.0,80.0
18000.0,Rabat,2.0,3.0,souissi,1.0,2.0,160.0,112.5
8000.0,Casablanca,2.0,2.0,ferme bretone,1.0,3.0,80.0,100.0
8500.0,Casablanca,1.0,1.0,oasis,1.0,2.0,60.0,141.66666666666666
5000.0,El Mansouria,2.0,2.0,toute la ville,1.0,1.0,87.0,57.47126436781609
5500.0,Marrakech,3.0,2.0,issil,1.0,2.0,112.0,49.107142857142854
5000.0,Casablanca,2.0,1.0,palmier,1.0,3.0,64.0,78.125
12000.0,Rabat,2.0,2.0,agdal,2.0,2.0,120.0,100.0
6000.0,Casablanca,2.0,1.0,maarif,1.0,5.0,60.0,100.0
7000.0,Mohammedia,2.0,1.0,quartier du parc,1.0,3.0,85.0,82.3529411764706
1800.0,Casablanca,1.0,1.0,maarif,1.0,4.0,18.0,100.0
7800.0,Casablanca,2.0,1.0,val fleuri,1.0,3.0,65.0,120.0
2700.0,Casablanca,2.0,1.0,oulfa,1.0,1.0,68.0,39.705882352941174
15999.0,Casablanca,3.0,2.0,casablanca finance city,1.0,2.0,171.0,93.56140350877193
8000.0,Casablanca,2.0,2.0,maarif,1.0,2.0,90.0,88.88888888888889
11000.0,Rabat,2.0,2.0,agdal,1.0,2.0,93.0,118.27956989247312
6000.0,Casablanca,2.0,1.0,mandarona,2.0,2.0,130.0,46.15384615384615
8500.0,Marrakech,3.0,2.0,gueliz,1.0,1.0,118.0,72.03389830508475
1700.0,Bouskoura,2.0,1.0,bouskoura centre,1.0,4.0,55.0,30.90909090909091
3500.0,Mohammedia,2.0,2.0,wafa,1.0,2.0,74.0,47.2972972972973
3000.0,Berrechid,3.0,1.0,toute la ville,1.0,2.0,108.0,27.77777777777778
2600.0,Berrechid,2.0,1.0,toute la ville,2.0,1.0,78.0,33.333333333333336
7000.0,Mohammedia,2.0,2.0,quartier du parc,1.0,3.0,99.0,70.70707070707071
4300.0,Bouskoura,1.0,1.0,ville verte,1.0,2.0,50.0,86.0
3000.0,Mohammedia,1.0,1.0,nassim,1.0,3.0,50.0,60.0
3300.0,Casablanca,2.0,1.0,ain chock,1.0,2.0,100.0,33.0
12000.0,Bouznika,2.0,2.0,plage oued cherrat,1.0,2.0,136.0,88.23529411764706
9200.0,Casablanca,2.0,2.0,bourgogne,1.0,2.0,84.0,109.52380952380952
5500.0,Marrakech,1.0,1.0,victor hugo,1.0,2.0,50.0,110.0
15000.0,Rabat,3.0,2.0,agdal,2.0,1.0,139.0,107.9136690647482
1900.0,Dcheira,2.0,1.0,toute la ville,0.0,1.0,150.0,12.666666666666666
23000.0,Rabat,3.0,2.0,souissi,2.0,2.0,180.0,127.77777777777777
5500.0,Temara,2.0,2.0,riad oulad mtaa,1.0,2.0,80.0,68.75
2100.0,Casablanca,2.0,1.0,lissasfa,1.0,2.0,55.0,38.18181818181818
9000.0,Marrakech,2.0,1.0,gueliz,1.0,3.0,90.0,100.0
10000.0,Marrakech,2.0,1.0,agdal,1.0,3.0,90.0,111.11111111111111
3500.0,Agadir,2.0,1.0,hay salam,1.0,1.0,70.0,50.0
4000.0,Casablanca,2.0,2.0,ain chock,1.0,1.0,83.0,48.19277108433735
10000.0,Marrakech,3.0,1.0,av mohammed vi,1.0,2.0,90.0,111.11111111111111
1300.0,Marrakech,1.0,2.0,av mohammed v,1.0,1.0,90.0,14.444444444444445
4000.0,Temara,2.0,1.0,centre ville,1.0,3.0,72.0,55.55555555555556
28000.0,Rabat,4.0,3.0,yacoub el mansour,1.0,3.0,230.0,121.73913043478261
6000.0,طنجة,2.0,1.0,centre ville,1.0,1.0,86.0,69.76744186046511
4500.0,Kénitra,3.0,2.0,la ville haute,1.0,3.0,147.0,30.612244897959183
3500.0,Casablanca,2.0,1.0,autre secteur,1.0,5.0,60.0,58.333333333333336
4000.0,Salé,3.0,1.0,bettana,1.0,1.0,170.0,23.529411764705884
3500.0,Kénitra,3.0,1.0,la ville haute,1.0,4.0,93.0,37.634408602150536
2300.0,Tamensourt,2.0,1.0,toute la ville,1.0,2.0,60.0,38.333333333333336
8000.0,Casablanca,2.0,2.0,maarif extension,2.0,5.0,140.0,57.142857142857146
2988.0,Safi,1.0,1.0,safi 1,1.0,1.0,91.0,32.83516483516483
7000.0,Temara,2.0,2.0,riad oulad mtaa,1.0,2.0,80.0,87.5
2988.0,Safi,1.0,1.0,safi 1,1.0,1.0,91.0,32.83516483516483
2900.0,Mohammedia,2.0,2.0,el alia,1.0,4.0,75.0,38.666666666666664
7000.0,Casablanca,1.0,1.0,les princesses,1.0,2.0,47.0,148.93617021276594
11000.0,Rabat,1.0,1.0,souissi,1.0,2.0,70.0,157.14285714285714
15000.0,Tanger,3.0,2.0,tanger city center,1.0,2.0,100.0,150.0
3400.0,Mohammedia,2.0,1.0,hay al wahda,2.0,2.0,77.0,44.15584415584416
10000.0,Casablanca,2.0,1.0,palmier,1.0,1.0,64.0,156.25
10000.0,Casablanca,2.0,2.0,les princesses,1.0,2.0,105.0,95.23809523809524
8500.0,Casablanca,1.0,1.0,palmier,1.0,3.0,53.0,160.37735849056602
7500.0,Casablanca,1.0,1.0,palmier,1.0,3.0,53.0,141.50943396226415
5000.0,Nador,2.0,2.0,hay el matar,1.0,1.0,80.0,62.5
2000.0,Bouskoura,2.0,2.0,bouskoura centre,1.0,2.0,60.0,33.333333333333336
4500.0,Temara,2.0,1.0,wifak,2.0,1.0,90.0,50.0
3500.0,Casablanca,2.0,1.0,sidi maarouf,2.0,1.0,70.0,50.0
7000.0,Temara,2.0,2.0,wifak,2.0,1.0,140.0,50.0
2000.0,Tanger,2.0,1.0,autre secteur,1.0,3.0,55.0,36.36363636363637
9000.0,Marrakech,2.0,2.0,targa,2.0,1.0,76.0,118.42105263157895
7000.0,Casablanca,2.0,2.0,2 mars,1.0,5.0,80.0,87.5
7000.0,Casablanca,1.0,1.0,belvedere,1.0,6.0,65.0,107.6923076923077
4200.0,Meknès,2.0,1.0,marjane 2,1.0,1.0,100.0,42.0
4000.0,Tanger,2.0,1.0,moujahidine,1.0,6.0,64.0,62.5
3500.0,Casablanca,2.0,1.0,sidi maarouf,2.0,1.0,70.0,50.0
1900.0,Salé,1.0,1.0,ghrablia,1.0,2.0,75.0,25.333333333333332
7000.0,Casablanca,2.0,1.0,bourgogne,1.0,2.0,75.0,93.33333333333333
10000.0,Rabat,3.0,2.0,autre secteur,2.0,1.0,113.0,88.49557522123894
4000.0,Temara,2.0,2.0,massira 2,1.0,3.0,86.0,46.51162790697674
2000.0,Casablanca,2.0,1.0,autre secteur,1.0,4.0,60.0,33.333333333333336
3200.0,Casablanca,1.0,1.0,sidi maarouf,1.0,1.0,60.0,53.333333333333336
3000.0,Agadir,2.0,1.0,hay mohammadi,1.0,2.0,75.0,40.0
2400.0,Berrechid,3.0,1.0,toute la ville,1.0,2.0,116.0,20.689655172413794
2350.0,Agadir,1.0,1.0,centre ville,2.0,2.0,70.0,33.57142857142857
2300.0,Meknès,2.0,1.0,autre secteur,1.0,2.0,80.0,28.75
2300.0,Meknès,2.0,1.0,autre secteur,1.0,2.0,80.0,28.75
4500.0,Mohammedia,2.0,1.0,quartier du parc,1.0,6.0,64.0,70.3125
13500.0,Casablanca,2.0,1.0,racine,1.0,5.0,100.0,135.0
1800.0,Casablanca,2.0,1.0,al madina aljadida,1.0,2.0,45.0,40.0
4800.0,Tanger,1.0,1.0,de la plage,1.0,2.0,60.0,80.0
11500.0,Casablanca,3.0,2.0,racine,2.0,2.0,145.0,79.3103448275862
1500.0,Fès,2.0,1.0,narjis,1.0,2.0,80.0,18.75
7000.0,Casablanca,1.0,1.0,bourgogne,1.0,5.0,60.0,116.66666666666667
3750.0,Casablanca,2.0,1.0,ain borja,1.0,4.0,80.0,46.875
2300.0,Bouskoura,2.0,2.0,bouskoura centre,1.0,3.0,69.0,33.333333333333336
5000.0,Marrakech,2.0,2.0,hopital militaire,1.0,1.0,86.0,58.13953488372093
3000.0,Casablanca,2.0,1.0,sidi maarouf,1.0,3.0,32.0,93.75
6200.0,Casablanca,2.0,2.0,californie,2.0,1.0,90.0,68.88888888888889
4000.0,Agadir,2.0,1.0,el houda,1.0,4.0,74.0,54.054054054054056
6000.0,Marrakech,2.0,2.0,route de safi,1.0,2.0,70.0,85.71428571428571
6500.0,Marrakech,1.0,1.0,gueliz,1.0,4.0,47.0,138.29787234042553
3300.0,Mohammedia,2.0,2.0,el alia,1.0,2.0,86.0,38.372093023255815
4000.0,Salé,2.0,1.0,sala el jadida,1.0,2.0,63.0,63.492063492063494
3500.0,El Jadida,2.0,1.0,biranzarane,1.0,4.0,74.0,47.2972972972973
1750.0,Settat,2.0,1.0,toute la ville,1.0,3.0,65.0,26.923076923076923
8500.0,Casablanca,1.0,2.0,les princesses,1.0,2.0,57.0,149.12280701754386
7500.0,Casablanca,1.0,1.0,maarif,1.0,2.0,50.0,150.0
2600.0,Mohammedia,2.0,2.0,el alia,1.0,3.0,95.0,27.36842105263158
3000.0,Oujda,3.0,2.0,boustane,1.0,1.0,200.0,15.0
6000.0,Casablanca,1.0,1.0,maarif,1.0,3.0,45.0,133.33333333333334
11000.0,Marrakech,2.0,2.0,agdal,1.0,2.0,90.0,122.22222222222223
9000.0,تمارة,2.0,2.0,harhoura,2.0,1.0,96.0,93.75
3500.0,Bouskoura,2.0,1.0,bouskoura centre,1.0,3.0,70.0,50.0
3300.0,Casablanca,1.0,1.0,al mostakbal,1.0,3.0,50.0,66.0
21000.0,الدار البيضاء,3.0,2.0,ain diab,2.0,6.0,215.0,97.67441860465117
8500.0,Casablanca,1.0,1.0,racine,1.0,3.0,60.0,141.66666666666666
28500.0,Rabat,3.0,2.0,autre secteur,1.0,3.0,220.0,129.54545454545453
10000.0,Casablanca,2.0,2.0,oasis,1.0,2.0,108.0,92.5925925925926
3500.0,Casablanca,1.0,1.0,roches noires,1.0,5.0,60.0,58.333333333333336
1100.0,Salé,1.0,1.0,hay oued dahab,1.0,2.0,35.0,31.428571428571427
4000.0,El Mansouria,2.0,2.0,toute la ville,1.0,1.0,74.0,54.054054054054056
4500.0,Nador,2.0,2.0,laarassi,1.0,3.0,100.0,45.0
12500.0,Casablanca,3.0,2.0,sidi belyout,2.0,2.0,18.0,694.4444444444445
9500.0,Casablanca,3.0,3.0,californie,1.0,2.0,138.0,68.84057971014492
3500.0,Bouskoura,2.0,1.0,bouskoura centre,1.0,3.0,68.0,51.470588235294116
2800.0,Casablanca,2.0,1.0,oulfa,1.0,4.0,54.0,51.851851851851855
4500.0,Marrakech,2.0,1.0,gueliz,1.0,3.0,75.0,60.0
4250.0,Mohammedia,1.0,1.0,centre ville,1.0,3.0,65.0,65.38461538461539
5500.0,El Mansouria,2.0,1.0,toute la ville,1.0,1.0,78.0,70.51282051282051
8000.0,El Mansouria,2.0,1.0,toute la ville,1.0,2.0,123.0,65.04065040650407
7000.0,El Mansouria,3.0,2.0,toute la ville,1.0,1.0,114.0,61.40350877192982
3500.0,Zenata,2.0,1.0,toute la ville,1.0,2.0,74.0,47.2972972972973
8000.0,Zenata,3.0,2.0,toute la ville,1.0,2.0,97.0,82.47422680412372
8000.0,Bouznika,2.0,2.0,autre secteur,1.0,3.0,67.0,119.40298507462687
11000.0,Mohammedia,3.0,2.0,quartier du parc,1.0,4.0,193.0,56.994818652849744
5500.0,El Mansouria,2.0,2.0,toute la ville,1.0,1.0,69.0,79.71014492753623
5000.0,El Mansouria,2.0,1.0,toute la ville,1.0,2.0,62.0,80.64516129032258
5000.0,Zenata,1.0,1.0,toute la ville,1.0,5.0,52.0,96.15384615384616
7500.0,El Mansouria,2.0,1.0,toute la ville,1.0,1.0,93.0,80.64516129032258
4500.0,Mohammedia,1.0,1.0,quartier du parc,1.0,4.0,38.0,118.42105263157895
9000.0,Mohammedia,3.0,2.0,quartier du parc,1.0,4.0,173.0,52.02312138728324
5000.0,Mohammedia,2.0,1.0,centre ville,1.0,2.0,81.0,61.72839506172839
4000.0,Mohammedia,2.0,1.0,wafa,1.0,3.0,80.0,50.0
4500.0,El Mansouria,2.0,1.0,toute la ville,1.0,2.0,67.0,67.16417910447761
4500.0,Mohammedia,1.0,1.0,quartier du parc,1.0,2.0,58.0,77.58620689655173
6600.0,Mohammedia,1.0,1.0,quartier du parc,1.0,1.0,58.0,113.79310344827586
6500.0,Mohammedia,3.0,2.0,autre secteur,1.0,1.0,95.0,68.42105263157895
10000.0,Mohammedia,2.0,1.0,autre secteur,1.0,2.0,150.0,66.66666666666667
6000.0,Mohammedia,2.0,1.0,quartier du parc,1.0,4.0,92.0,65.21739130434783
9000.0,Mohammedia,3.0,2.0,quartier du parc,1.0,5.0,118.0,76.27118644067797
6500.0,El Mansouria,2.0,1.0,toute la ville,1.0,1.0,128.0,50.78125
5000.0,Mohammedia,2.0,1.0,autre secteur,1.0,1.0,81.0,61.72839506172839
5000.0,Mohammedia,2.0,1.0,autre secteur,1.0,3.0,78.0,64.1025641025641
6000.0,Mohammedia,2.0,2.0,centre ville,1.0,3.0,122.0,49.18032786885246
5500.0,Mohammedia,2.0,1.0,quartier du parc,1.0,6.0,65.0,84.61538461538461
8000.0,Mohammedia,2.0,2.0,autre secteur,1.0,3.0,100.0,80.0
11000.0,Rabat,2.0,2.0,agdal,1.0,4.0,138.0,79.71014492753623
5500.0,المحمدية,2.0,1.0,quartier du parc,1.0,6.0,65.0,84.61538461538461
8000.0,Mohammedia,2.0,2.0,autre secteur,1.0,3.0,100.0,80.0
13000.0,Mohammedia,2.0,1.0,autre secteur,1.0,1.0,86.0,151.1627906976744
11300.0,Mohammedia,2.0,1.0,la siesta,1.0,2.0,131.0,86.25954198473282
10000.0,Mohammedia,2.0,2.0,la siesta,1.0,1.0,105.0,95.23809523809524
7900.0,El Mansouria,2.0,1.0,toute la ville,1.0,3.0,126.0,62.698412698412696
7000.0,El Mansouria,2.0,1.0,toute la ville,1.0,2.0,93.0,75.26881720430107
6000.0,Mohammedia,2.0,1.0,la siesta,1.0,2.0,105.0,57.142857142857146
6000.0,El Mansouria,2.0,1.0,toute la ville,1.0,1.0,92.0,65.21739130434783
8500.0,Mohammedia,2.0,1.0,autre secteur,1.0,3.0,91.0,93.4065934065934
7500.0,Mohammedia,2.0,1.0,quartier du parc,1.0,5.0,103.0,72.81553398058253
5000.0,El Mansouria,2.0,1.0,toute la ville,1.0,1.0,60.0,83.33333333333333
4800.0,El Mansouria,2.0,1.0,toute la ville,1.0,2.0,94.0,51.06382978723404
5500.0,Mohammedia,1.0,1.0,centre ville,1.0,1.0,65.0,84.61538461538461
5800.0,Mohammedia,2.0,1.0,quartier du parc,1.0,2.0,78.0,74.35897435897436
6000.0,Mohammedia,2.0,1.0,quartier du parc,1.0,5.0,98.0,61.224489795918366
6000.0,Mohammedia,2.0,1.0,quartier du parc,1.0,4.0,100.0,60.0
9000.0,Mohammedia,3.0,1.0,quartier du parc,1.0,1.0,113.0,79.64601769911505
8000.0,Mohammedia,2.0,1.0,quartier du parc,1.0,1.0,103.0,77.66990291262135
6000.0,Mohammedia,2.0,1.0,quartier du parc,1.0,2.0,88.0,68.18181818181819
7000.0,Mohammedia,2.0,1.0,quartier du parc,1.0,5.0,100.0,70.0
5500.0,Mohammedia,2.0,1.0,quartier du parc,1.0,5.0,70.0,78.57142857142857
7000.0,Mohammedia,2.0,2.0,quartier du parc,1.0,3.0,95.0,73.6842105263158
5000.0,Mohammedia,1.0,1.0,quartier du parc,1.0,2.0,57.0,87.71929824561404
2200.0,Bouskoura,2.0,1.0,bouskoura centre,1.0,1.0,56.0,39.285714285714285
7000.0,Casablanca,2.0,1.0,belvedere,1.0,1.0,80.0,87.5
3400.0,Tanger,2.0,1.0,tanja balia,1.0,5.0,62.0,54.83870967741935
7000.0,Dar Bouazza,2.0,2.0,toute la ville,1.0,2.0,116.0,60.3448275862069
3500.0,Casablanca,2.0,2.0,ain borja,1.0,6.0,75.0,46.666666666666664
10000.0,Marrakech,3.0,1.0,av mohammed vi,1.0,4.0,100.0,100.0
6500.0,Casablanca,2.0,1.0,beausejour,1.0,2.0,80.0,81.25
9000.0,Marrakech,4.0,2.0,hay izdihar,1.0,2.0,154.0,58.44155844155844
3300.0,Bouznika,1.0,1.0,plage oued cherrat,1.0,1.0,45.0,73.33333333333333
7500.0,Tanger,3.0,2.0,centre ville,1.0,8.0,110.0,68.18181818181819
5800.0,Casablanca,2.0,2.0,almaz,1.0,2.0,84.0,69.04761904761905
2500.0,El Jadida,3.0,1.0,najd,1.0,2.0,95.0,26.31578947368421
7500.0,Casablanca,2.0,3.0,maarif,1.0,3.0,130.0,57.69230769230769
7500.0,Casablanca,1.0,1.0,casablanca finance city,1.0,4.0,63.0,119.04761904761905
8500.0,Casablanca,2.0,2.0,racine,1.0,4.0,80.0,106.25
9000.0,Casablanca,1.0,1.0,casablanca finance city,1.0,1.0,55.0,163.63636363636363
5000.0,Casablanca,1.0,2.0,sidi bernoussi,1.0,1.0,60.0,83.33333333333333
6500.0,Casablanca,2.0,1.0,beausejour,2.0,1.0,110.0,59.09090909090909
8500.0,Casablanca,1.0,2.0,oasis,1.0,1.0,50.0,170.0
2050.0,Tanger,2.0,1.0,msala,1.0,1.0,80.0,25.625
5500.0,Casablanca,2.0,1.0,bourgogne,1.0,3.0,95.0,57.89473684210526
5000.0,Casablanca,2.0,1.0,oulfa,1.0,2.0,54.0,92.5925925925926
2700.0,Casablanca,2.0,1.0,oulfa,1.0,1.0,60.0,45.0
4000.0,Bouskoura,2.0,2.0,bouskoura centre,2.0,2.0,75.0,53.333333333333336
3000.0,Casablanca,3.0,1.0,ain chock,1.0,2.0,100.0,30.0
2200.0,Marrakech,2.0,1.0,route de tamansourt,1.0,2.0,60.0,36.666666666666664
2500.0,El Jadida,2.0,1.0,centre,1.0,1.0,70.0,35.714285714285715
5000.0,Casablanca,2.0,1.0,palmier,1.0,3.0,64.0,78.125
6500.0,Temara,2.0,1.0,riad oulad mtaa,1.0,2.0,80.0,81.25
7000.0,Casablanca,3.0,2.0,bourgogne,1.0,4.0,130.0,53.84615384615385
8500.0,Casablanca,1.0,1.0,casablanca finance city,1.0,1.0,55.0,154.54545454545453
5000.0,Rabat,3.0,2.0,agdal,1.0,4.0,100.0,50.0
13000.0,Marrakech,2.0,2.0,agdal,1.0,2.0,90.0,144.44444444444446
5000.0,Mohammedia,3.0,3.0,el alia,2.0,3.0,131.0,38.16793893129771
4000.0,Marrakech,2.0,1.0,assif,1.0,1.0,80.0,50.0
6000.0,Casablanca,1.0,2.0,palmier,2.0,1.0,126.0,47.61904761904762
